"Region","month","year","Value"
"Ontario",1,2017,0.295244282457
"Prince Edward Island",1,2017,2.91519629663
"Québec",1,2017,0.0845051183113
"Saskatchewan",1,2017,0.00837110849795
"Yukon",1,2017,0
"Alberta",2,2017,0.162254941531
"British Columbia",2,2017,1.17015376403
"Canada",2,2017,0.229369887234
"Manitoba",2,2017,0.0547614614303
"New Brunswick",2,2017,2.02163693026
"Newfoundland and Labrador",2,2017,0.483161926025
"Northwest Territories",2,2017,0
"Nova Scotia",2,2017,6.83121731065
"Nunavut",2,2017,0
"Ontario",2,2017,0.393174010318
"Prince Edward Island",2,2017,2.04216148847
"Québec",2,2017,0.275850528367
"Saskatchewan",2,2017,0.0300557947986
"Yukon",2,2017,0
"Alberta",3,2017,3.9395502723
"British Columbia",3,2017,6.89613793024
"Canada",3,2017,1.86681824896
"Manitoba",3,2017,1.63248681998
"New Brunswick",3,2017,10.5698338939
"Newfoundland and Labrador",3,2017,1.54354731889
"Northwest Territories",3,2017,0.194465177152
"Nova Scotia",3,2017,21.4951913889
"Nunavut",3,2017,0.011645545059
"Ontario",3,2017,4.33694983991
"Prince Edward Island",3,2017,9.65547939108
"Québec",3,2017,2.22269759685
"Saskatchewan",3,2017,1.6247351942
"Yukon",3,2017,0.584305473965
"Alberta",4,2017,27.9448594255
"British Columbia",4,2017,25.8535561375
"Canada",4,2017,11.3132214261
"Manitoba",4,2017,18.2157099456
"New Brunswick",4,2017,34.6761766309
"Newfoundland and Labrador",4,2017,11.6966011077
"Northwest Territories",4,2017,3.12610108836
"Nova Scotia",4,2017,31.0721230303
"Nunavut",4,2017,0.177419508865
"Ontario",4,2017,24.1292878789
"Prince Edward Island",4,2017,30.9047271432
"Québec",4,2017,12.4071150133
"Saskatchewan",4,2017,22.9847700106
"Yukon",4,2017,8.15164589936
"Alberta",5,2017,77.7782532828
"British Columbia",5,2017,61.2857450763
"Canada",5,2017,35.9758713058
"Manitoba",5,2017,49.9784177062
"New Brunswick",5,2017,62.9641382993
"Newfoundland and Labrador",5,2017,39.252105189
"Northwest Territories",5,2017,29.7277691906
"Nova Scotia",5,2017,56.4353962874
"Nunavut",5,2017,1.73928783886
"Ontario",5,2017,60.5335528682
"Prince Edward Island",5,2017,65.329368824
"Québec",5,2017,40.363509618
"Saskatchewan",5,2017,58.7605060096
"Yukon",5,2017,53.2387482419
"Alberta",6,2017,105.346819672
"British Columbia",6,2017,82.3953359818
"Canada",6,2017,62.0887686945
"Manitoba",6,2017,79.5062158507
"New Brunswick",6,2017,84.7661040793
"Newfoundland and Labrador",6,2017,51.5326548162
"Northwest Territories",6,2017,75.4853849415
"Nova Scotia",6,2017,77.3357559032
"Nunavut",6,2017,16.9860208467
"Ontario",6,2017,84.4931407777
"Prince Edward Island",6,2017,84.3759280691
"Québec",6,2017,58.1112535894
"Saskatchewan",6,2017,96.9007239943
"Yukon",6,2017,94.9937991861
"Alberta",7,2017,110.195903464
"British Columbia",7,2017,90.4393957656
"Canada",7,2017,79.9831988192
"Manitoba",7,2017,108.564742107
"New Brunswick",7,2017,110.536670783
"Newfoundland and Labrador",7,2017,70.0304839582
"Northwest Territories",7,2017,87.5268043322
"Nova Scotia",7,2017,94.426298062
"Nunavut",7,2017,43.6327350735
"Ontario",7,2017,104.617194321
"Prince Edward Island",7,2017,103.342027953
"Québec",7,2017,77.6961005878
"Saskatchewan",7,2017,115.726981855
"Yukon",7,2017,95.1395677306
"Alberta",8,2017,78.709578636
"British Columbia",8,2017,60.4623695959
"Canada",8,2017,50.5686086293
"Manitoba",8,2017,73.4897514228
"New Brunswick",8,2017,77.9224047242
"Newfoundland and Labrador",8,2017,52.0405080784
"Northwest Territories",8,2017,46.0374098237
"Nova Scotia",8,2017,79.7286645825
"Nunavut",8,2017,21.9443845344
"Ontario",8,2017,76.4032026015
"Prince Edward Island",8,2017,84.9563607229
"Québec",8,2017,53.968161826
"Saskatchewan",8,2017,81.9053765179
"Yukon",8,2017,55.0131372134
"Alberta",9,2017,32.3723711055
"British Columbia",9,2017,21.9710845665
"Canada",9,2017,17.3767373666
"Manitoba",9,2017,26.8903959133
"New Brunswick",9,2017,35.5328126526
"Newfoundland and Labrador",9,2017,22.6625915559
"Northwest Territories",9,2017,12.4525574691
"Nova Scotia",9,2017,45.3954370357
"Nunavut",9,2017,7.13742552522
"Ontario",9,2017,27.7151886356
"Prince Edward Island",9,2017,44.6778776818
"Québec",9,2017,20.083813445
"Saskatchewan",9,2017,25.152262349
"Yukon",9,2017,14.4064521804
"Alberta",10,2017,12.1356671551
"British Columbia",10,2017,7.36309309234
"Canada",10,2017,5.21417742229
"Manitoba",10,2017,8.8072039346
"New Brunswick",10,2017,13.9513870604
"Newfoundland and Labrador",10,2017,5.82018942133
"Northwest Territories",10,2017,2.13170398078
"Nova Scotia",10,2017,21.2506649647
"Nunavut",10,2017,0.979110526225
"Ontario",10,2017,9.67607594359
"Prince Edward Island",10,2017,13.3226208493
"Québec",10,2017,7.20058175425
"Saskatchewan",10,2017,11.2643464449
"Yukon",10,2017,1.7412461236
"Alberta",11,2017,1.3627080972
"British Columbia",11,2017,0.80345508476
"Canada",11,2017,0.997973123515
"Manitoba",11,2017,1.19788926394
"New Brunswick",11,2017,8.81531285965
"Newfoundland and Labrador",11,2017,3.13900642505
"Northwest Territories",11,2017,0.000169690954599
"Nova Scotia",11,2017,11.1096871817
"Nunavut",11,2017,0.0380830559531
"Ontario",11,2017,2.58030600327
"Prince Edward Island",11,2017,8.53081100329
"Québec",11,2017,2.08007061804
"Saskatchewan",11,2017,1.92517569873
"Yukon",11,2017,1.18223334993e-07
"Alberta",12,2017,0.0469036021342
"British Columbia",12,2017,0.162356531128
"Canada",12,2017,0.155578211816
"Manitoba",12,2017,0.00113754352892
"New Brunswick",12,2017,1.97465328127
"Newfoundland and Labrador",12,2017,1.06059423689
"Northwest Territories",12,2017,0
"Nova Scotia",12,2017,6.5998288713
"Nunavut",12,2017,0.00275312201945
"Ontario",12,2017,0.31855230884
"Prince Edward Island",12,2017,7.79553102466
"Québec",12,2017,0.307198302164
"Saskatchewan",12,2017,0.0271019659874
"Yukon",12,2017,0
"Alberta",1,2018,0.0560571697122
"British Columbia",1,2018,0.199334208483
"Canada",1,2018,0.0922814354292
"Manitoba",1,2018,0
"New Brunswick",1,2018,0.80967956872
"Newfoundland and Labrador",1,2018,0.450790316474
"Northwest Territories",1,2018,0
"Nova Scotia",1,2018,5.07660814509
"Nunavut",1,2018,1.49755385275e-06
"Ontario",1,2018,0.277463704085
"Prince Edward Island",1,2018,2.92124988872
"Québec",1,2018,0.086752143472
"Saskatchewan",1,2018,0.0110617769744
"Yukon",1,2018,0
"Alberta",2,2018,0.167646697813
"British Columbia",2,2018,1.27889699817
"Canada",2,2018,0.241210008377
"Manitoba",2,2018,0.0773588710548
"New Brunswick",2,2018,2.07114363099
"Newfoundland and Labrador",2,2018,0.344873782963
"Northwest Territories",2,2018,0
"Nova Scotia",2,2018,6.85424428972
"Nunavut",2,2018,0
"Ontario",2,2018,0.444800816299
"Prince Edward Island",2,2018,1.93604557999
"Québec",2,2018,0.288491167166
"Saskatchewan",2,2018,0.0271617179207
"Yukon",2,2018,0
"Alberta",3,2018,5.38852680176
"British Columbia",3,2018,7.31683837314
"Canada",3,2018,2.04817648933
"Manitoba",3,2018,1.69778945748
"New Brunswick",3,2018,10.9422368257
"Newfoundland and Labrador",3,2018,1.14617961804
"Northwest Territories",3,2018,0.245460554464
"Nova Scotia",3,2018,14.7002495042
"Nunavut",3,2018,0.0162704947376
"Ontario",3,2018,4.63772247657
"Prince Edward Island",3,2018,7.65948544467
"Québec",3,2018,2.15680455664
"Saskatchewan",3,2018,2.8963576389
"Yukon",3,2018,0.538724348935
"Alberta",4,2018,29.3809087441
"British Columbia",4,2018,25.5535093239
"Canada",4,2018,11.8137630973
"Manitoba",4,2018,18.4133324148
"New Brunswick",4,2018,37.4759840334
"Newfoundland and Labrador",4,2018,9.79652717733
"Northwest Territories",4,2018,3.57769542993
"Nova Scotia",4,2018,36.8971088719
"Nunavut",4,2018,0.220217623575
"Ontario",4,2018,29.694032241
"Prince Edward Island",4,2018,36.2022789994
"Québec",4,2018,13.2213230763
"Saskatchewan",4,2018,19.2557301474
"Yukon",4,2018,8.75877994464
"Alberta",5,2018,59
"British Columbia",5,2018,58
"Canada",5,2018,33.5106584363655
"Manitoba",5,2018,42
"New Brunswick",5,2018,62
"Newfoundland and Labrador",5,2018,41
"Northwest Territories",5,2018,29
"Nova Scotia",5,2018,60
"Nunavut",5,2018,1
"Ontario",5,2018,59
"Prince Edward Island",5,2018,57
"Québec",5,2018,45
"Saskatchewan",5,2018,45
"Yukon",5,2018,52
"Alberta",6,2018,95.7464286622619
"British Columbia",6,2018,79.1716394217055
"Canada",6,2018,61.8446536457972
"Manitoba",6,2018,72.6181972180144
"New Brunswick",6,2018,88.2323717057239
"Newfoundland and Labrador",6,2018,61.8367928479875
"Northwest Territories",6,2018,69.1660615373143
"Nova Scotia",6,2018,80.0063068749671
"Nunavut",6,2018,20.023602688119
"Ontario",6,2018,81.7165209274967
"Prince Edward Island",6,2018,88.6124810825247
"Québec",6,2018,69.2339135100955
"Saskatchewan",6,2018,90.0823224820999
"Yukon",6,2018,95.3799229373104
"Alberta",7,2018,101.939805158544
"British Columbia",7,2018,85.8345109181257
"Canada",7,2018,76.7437583992677
"Manitoba",7,2018,102.343621241997
"New Brunswick",7,2018,106.894747577388
"Newfoundland and Labrador",7,2018,69.9493485560885
"Northwest Territories",7,2018,87.0707763148973
"Nova Scotia",7,2018,94.7216383497274
"Nunavut",7,2018,43.8668080221674
"Ontario",7,2018,99.306874503396
"Prince Edward Island",7,2018,108.07171726164
"Québec",7,2018,70.2607121486008
"Saskatchewan",7,2018,108.766419848448
"Yukon",7,2018,91.0447759006016
"Alberta",8,2018,65.5525475907445
"British Columbia",8,2018,57.4190233577128
"Canada",8,2018,50.5482446219224
"Manitoba",8,2018,65.4670307897237
"New Brunswick",8,2018,87.4847782471157
"Newfoundland and Labrador",8,2018,48.5547261609407
"Northwest Territories",8,2018,51.4000341159196
"Nova Scotia",8,2018,77.6787438851191
"Nunavut",8,2018,29.0595189690856
"Ontario",8,2018,75.1158633609297
"Prince Edward Island",8,2018,89.9527997863438
"Québec",8,2018,53.0232653524366
"Saskatchewan",8,2018,61.5546602558871
"Yukon",8,2018,56.2339463370159
"Alberta",9,2018,35.8716082722546
"British Columbia",9,2018,32.1905438086277
"Canada",9,2018,21.3098951731631
"Manitoba",9,2018,30.72985184457
"New Brunswick",9,2018,41.870978782925
"Newfoundland and Labrador",9,2018,20.4614039133297
"Northwest Territories",9,2018,19.6960701771388
"Nova Scotia",9,2018,48.9208497930198
"Nunavut",9,2018,8.6441903301906
"Ontario",9,2018,31.934320403222
"Prince Edward Island",9,2018,43.6760966080625
"Québec",9,2018,21.016440052942
"Saskatchewan",9,2018,28.8419850244245
"Yukon",9,2018,21.7299517699866
"Alberta",10,2018,11.6026374367622
"British Columbia",10,2018,8.39997971911688
"Canada",10,2018,6.04100153012634
"Manitoba",10,2018,12.0355066587276
"New Brunswick",10,2018,20.4482898011103
"Newfoundland and Labrador",10,2018,9.61292545821902
"Northwest Territories",10,2018,2.0480209965519
"Nova Scotia",10,2018,23.9655760699946
"Nunavut",10,2018,0.786096133318242
"Ontario",10,2018,12.6305352428741
"Prince Edward Island",10,2018,20.0054838422505
"Québec",10,2018,7.78089306017593
"Saskatchewan",10,2018,13.9416972227599
"Yukon",10,2018,2.15781359208793
"Alberta",11,2018,1.38590926934454
"British Columbia",11,2018,0.59377715166457
"Canada",11,2018,0.985951181027114
"Manitoba",11,2018,0.891740231300896
"New Brunswick",11,2018,8.40271911054082
"Newfoundland and Labrador",11,2018,3.201690437814
"Northwest Territories",11,2018,9.38863924424159e-06
"Nova Scotia",11,2018,13.0331878035523
"Nunavut",11,2018,0.036578719671441
"Ontario",11,2018,3.06465554987583
"Prince Edward Island",11,2018,10.6217573221757
"Québec",11,2018,2.36261230515424
"Saskatchewan",11,2018,0.869282229328607
"Yukon",11,2018,0
"Alberta",12,2018,0.0682306404916094
"British Columbia",12,2018,0.224284172038054
"Canada",12,2018,0.184080948692006
"Manitoba",12,2018,0.000448764057409063
"New Brunswick",12,2018,2.83084945536005
"Newfoundland and Labrador",12,2018,1.16841459297735
"Northwest Territories",12,2018,0
"Nova Scotia",12,2018,7.7009292163521
"Nunavut",12,2018,0.00362811933626126
"Ontario",12,2018,0.490029847933207
"Prince Edward Island",12,2018,9.03141791177993
"Québec",12,2018,0.279835616731181
"Saskatchewan",12,2018,0.0165376910668196
"Yukon",12,2018,0
"Alberta",1,2019,0.0220275968584
"British Columbia",1,2019,0.267563697437
"Canada",1,2019,0.0953775187549
"Manitoba",1,2019,0
"New Brunswick",1,2019,0.794992600908
"Newfoundland and Labrador",1,2019,0.473090410483
"Northwest Territories",1,2019,0
"Nova Scotia",1,2019,5.38643993437
"Nunavut",1,2019,0
"Ontario",1,2019,0.260971632025
"Prince Edward Island",1,2019,2.78664381728
"Québec",1,2019,0.0830990557047
"Saskatchewan",1,2019,0.00265784320717
"Yukon",1,2019,0
"Alberta",2,2019,0.150964199818
"British Columbia",2,2019,1.16244212815
"Canada",2,2019,0.244021270606
"Manitoba",2,2019,0.0808931336568
"New Brunswick",2,2019,2.1786582705
"Newfoundland and Labrador",2,2019,0.465431703892
"Northwest Territories",2,2019,0
"Nova Scotia",2,2019,9.06317921204
"Nunavut",2,2019,0
"Ontario",2,2019,0.453096234809
"Prince Edward Island",2,2019,2.09489895843
"Québec",2,2019,0.28628246564
"Saskatchewan",2,2019,0.0274537240164
"Yukon",2,2019,0
"Alberta",3,2019,5.30835297045
"British Columbia",3,2019,6.01260900283
"Canada",3,2019,1.90367086112
"Manitoba",3,2019,1.52983099061
"New Brunswick",3,2019,11.254035832
"Newfoundland and Labrador",3,2019,1.60163413049
"Northwest Territories",3,2019,0.122427430745
"Nova Scotia",3,2019,19.6512703172
"Nunavut",3,2019,0.0136799633038
"Ontario",3,2019,4.38485685652
"Prince Edward Island",3,2019,8.96066945607
"Québec",3,2019,2.3366834644
"Saskatchewan",3,2019,2.26142443801
"Yukon",3,2019,0.464641887374
"Alberta",4,2019,30.3737283609
"British Columbia",4,2019,24.6120254414
"Canada",4,2019,11.4057941653
"Manitoba",4,2019,16.9535084925
"New Brunswick",4,2019,34.6290100267
"Newfoundland and Labrador",4,2019,9.8539367189
"Northwest Territories",4,2019,3.38106098964
"Nova Scotia",4,2019,23.9274262269
"Nunavut",4,2019,0.198370081519
"Ontario",4,2019,27.0557774126
"Prince Edward Island",4,2019,25.5218730526
"Québec",4,2019,12.5020438553
"Saskatchewan",4,2019,22.2866789017
"Yukon",4,2019,7.42979355371
"Alberta",5,2019,81.466904155
"British Columbia",5,2019,63.961442611
"Canada",5,2019,39.0758930103
"Manitoba",5,2019,57.9988314233
"New Brunswick",5,2019,54.8951035984
"Newfoundland and Labrador",5,2019,36.4694077947
"Northwest Territories",5,2019,31.8506560746
"Nova Scotia",5,2019,54.1219206424
"Nunavut",5,2019,1.90571354074
"Ontario",5,2019,66.8421093866
"Prince Edward Island",5,2019,60.0216504941
"Québec",5,2019,44.5495492524
"Saskatchewan",5,2019,74.6963965349
"Yukon",5,2019,53.3771951706
"Alberta",6,2019,101.755787797529
"British Columbia",6,2019,87.8015791425897
"Canada",6,2019,64.7009410538019
"Manitoba",6,2019,76.8598460434242
"New Brunswick",6,2019,84.4190688814141
"Newfoundland and Labrador",6,2019,58.0650658045189
"Northwest Territories",6,2019,82.5643048572299
"Nova Scotia",6,2019,75.6196850945944
"Nunavut",6,2019,18.5783832426438
"Ontario",6,2019,82.0901089449896
"Prince Edward Island",6,2019,71.5378260482507
"Québec",6,2019,67.6063607953582
"Saskatchewan",6,2019,91.3897030248787
"Yukon",6,2019,94.8608925293265
"Alberta",7,2019,122.57241788074
"British Columbia",7,2019,94.531549063495
"Canada",7,2019,86.2560066878034
"Manitoba",7,2019,114.087168322567
"New Brunswick",7,2019,113.597625784822
"Newfoundland and Labrador",7,2019,77.0641392680912
"Northwest Territories",7,2019,96.8717176901861
"Nova Scotia",7,2019,91.8000315606754
"Nunavut",7,2019,50.6987636452976
"Ontario",7,2019,109.697388640212
"Prince Edward Island",7,2019,115.162165049408
"Québec",7,2019,77.2883632737396
"Saskatchewan",7,2019,128.766886531651
"Yukon",7,2019,96.159533859632
"Alberta",8,2019,92.5587425980704
"British Columbia",8,2019,69.9565989101278
"Canada",8,2019,58.3947646768567
"Manitoba",8,2019,77.8341139380513
"New Brunswick",8,2019,85.0501272651528
"Newfoundland and Labrador",8,2019,57.1299400541148
"Northwest Territories",8,2019,62.9397987315292
"Nova Scotia",8,2019,75.3347535637263
"Nunavut",8,2019,29.2066330908849
"Ontario",8,2019,78.0097149652413
"Prince Edward Island",8,2019,87.6264399537078
"Québec",8,2019,55.3136681418258
"Saskatchewan",8,2019,83.3967551266186
"Yukon",8,2019,65.7326551019038
"Alberta",9,2019,39.920233654936
"British Columbia",9,2019,29.5537058097459
"Canada",9,2019,23.0190289936706
"Manitoba",9,2019,30.403994713668
"New Brunswick",9,2019,45.5148546062074
"Newfoundland and Labrador",9,2019,25.5757225451696
"Northwest Territories",9,2019,20.6305452616446
"Nova Scotia",9,2019,40.8689846229376
"Nunavut",9,2019,10.9427370508767
"Ontario",9,2019,31.3915724054357
"Prince Edward Island",9,2019,39.5486690999733
"Québec",9,2019,24.6388643809488
"Saskatchewan",9,2019,36.1914904089562
"Yukon",9,2019,20.5028857130427
"Alberta",10,2019,11.3433451469328
"British Columbia",10,2019,9.16856290816166
"Canada",10,2019,5.39086902006827
"Manitoba",10,2019,9.33383964080588
"New Brunswick",10,2019,12.6758762381929
"Newfoundland and Labrador",10,2019,5.96388040371526
"Northwest Territories",10,2019,2.39523671444763
"Nova Scotia",10,2019,23.3418564690618
"Nunavut",10,2019,1.21731998643516
"Ontario",10,2019,9.26940507196202
"Prince Edward Island",10,2019,19.2887741476008
"Québec",10,2019,5.87516551130689
"Saskatchewan",10,2019,13.2175767065444
"Yukon",10,2019,2.09264251348455
"Alberta",11,2019,1.63605916014707
"British Columbia",11,2019,0.750783434075156
"Canada",11,2019,0.998828188620363
"Manitoba",11,2019,1.3896565725735
"New Brunswick",11,2019,4.08055964526461
"Newfoundland and Labrador",11,2019,2.97995903278713
"Northwest Territories",11,2019,0.000162272777060966
"Nova Scotia",11,2019,8.98056914417969
"Nunavut",11,2019,0.0425414209535737
"Ontario",11,2019,2.43395496797638
"Prince Edward Island",11,2019,9.93978456334016
"Québec",11,2019,2.03701396275628
"Saskatchewan",11,2019,2.49214370820727
"Yukon",11,2019,1.1822332101604e-07
"Alberta",12,2019,0.115473861720067
"British Columbia",12,2019,0.22098954428002
"Canada",12,2019,0.190582321240018
"Manitoba",12,2019,0.00651458799826214
"New Brunswick",12,2019,2.46662117509188
"Newfoundland and Labrador",12,2019,1.24803945992121
"Northwest Territories",12,2019,0
"Nova Scotia",12,2019,7.99843599319692
"Nunavut",12,2019,0.00317887343138723
"Ontario",12,2019,0.468792567899597
"Prince Edward Island",12,2019,10.1122763286744
"Québec",12,2019,0.298807219168782
"Saskatchewan",12,2019,0.0317210651549046
"Yukon",12,2019,0
"Alberta",1,2020,0.0704745528432809
"British Columbia",1,2020,0.300230890661934
"Canada",1,2020,0.103526725474039
"Manitoba",1,2020,0
"New Brunswick",1,2020,0.774087356185433
"Newfoundland and Labrador",1,2020,0.507410719688545
"Northwest Territories",1,2020,0
"Nova Scotia",1,2020,4.94576648606947
"Nunavut",1,2020,2.56513994762269e-06
"Ontario",1,2020,0.28359976092982
"Prince Edward Island",1,2020,2.87009703552034
"Québec",1,2020,0.0901487712052945
"Saskatchewan",1,2020,0.0116710864401
"Yukon",1,2020,0
"Alberta",2,2020,0.232913499018605
"British Columbia",2,2020,1.2354186101525
"Canada",2,2020,0.249154961081979
"Manitoba",2,2020,0.0780757042209492
"New Brunswick",2,2020,2.1021520728953
"Newfoundland and Labrador",2,2020,0.476697883897677
"Northwest Territories",2,2020,0
"Nova Scotia",2,2020,6.85269230094857
"Nunavut",2,2020,0
"Ontario",2,2020,0.450329957215335
"Prince Edward Island",2,2020,2.17998753672216
"Québec",2,2020,0.302183136566423
"Saskatchewan",2,2020,0.0431042663223795
"Yukon",2,2020,0
"Alberta",3,2020,5.0641406573964
"British Columbia",3,2020,7.39220603922968
"Canada",3,2020,2.00236460633287
"Manitoba",3,2020,1.70253753939115
"New Brunswick",3,2020,10.9735320622888
"Newfoundland and Labrador",3,2020,1.5552748921202
"Northwest Territories",3,2020,0.255075457807243
"Nova Scotia",3,2020,18.9224221064997
"Nunavut",3,2020,0.0133171140484497
"Ontario",3,2020,3.96939275597583
"Prince Edward Island",3,2020,12.9019852221134
"Québec",3,2020,2.09244039010244
"Saskatchewan",3,2020,2.66706176964851
"Yukon",3,2020,0.704207497060968
"Alberta",4,2020,28.2252095209134
"British Columbia",4,2020,25.5392593910882
"Canada",4,2020,11.6698898901051
"Manitoba",4,2020,20.082921339743
"New Brunswick",4,2020,33.6557562213095
"Newfoundland and Labrador",4,2020,10.4883662575847
"Northwest Territories",4,2020,3.77710584673091
"Nova Scotia",4,2020,30.0828329238209
"Nunavut",4,2020,0.207089496574177
"Ontario",4,2020,26.0847986960864
"Prince Edward Island",4,2020,25.067076656829
"Québec",4,2020,12.5920214921217
"Saskatchewan",4,2020,25.1836765273001
"Yukon",4,2020,8.37510031907223
"Alberta",5,2020,88.1751662757883
"British Columbia",5,2020,63.8058900046179
"Canada",5,2020,39.2444833349885
"Manitoba",5,2020,60.0178053608993
"New Brunswick",5,2020,64.1855964514071
"Newfoundland and Labrador",5,2020,43.1226388208988
"Northwest Territories",5,2020,30.6525564338516
"Nova Scotia",5,2020,58.385299663276
"Nunavut",5,2020,1.644531296386
"Ontario",5,2020,64.5123108833356
"Prince Edward Island",5,2020,61.1798115079365
"Québec",5,2020,46.5789729140693
"Saskatchewan",5,2020,66.4405371221625
"Yukon",5,2020,54.0671729447131
"Alberta",6,2020,106.442474652983
"British Columbia",6,2020,87.742038896761
"Canada",6,2020,63.6338385294118
"Manitoba",6,2020,80.9588716181767
"New Brunswick",6,2020,83.1495504917887
"Newfoundland and Labrador",6,2020,53.0058625429567
"Northwest Territories",6,2020,77.3023518725297
"Nova Scotia",6,2020,75.2429890134584
"Nunavut",6,2020,18.2102764035871
"Ontario",6,2020,80.9655381278342
"Prince Edward Island",6,2020,74.3267254818594
"Québec",6,2020,61.9048235773488
"Saskatchewan",6,2020,92.3218835559992
"Yukon",6,2020,100.843875688627
"Alberta",7,2020,117.353225688928
"British Columbia",7,2020,94.8028867215111
"Canada",7,2020,77.6325217206574
"Manitoba",7,2020,103.589383921167
"New Brunswick",7,2020,109.360191325332
"Newfoundland and Labrador",7,2020,63.6034595847798
"Northwest Territories",7,2020,90.7510438716965
"Nova Scotia",7,2020,91.0524871577898
"Nunavut",7,2020,34.1975888412905
"Ontario",7,2020,101.06799087946
"Prince Edward Island",7,2020,104.364299886621
"Québec",7,2020,70.3030609180107
"Saskatchewan",7,2020,121.144640453451
"Yukon",7,2020,100.976834273574
"Alberta",8,2020,81.6110779098249
"British Columbia",8,2020,67.0025063193522
"Canada",8,2020,51.743641385549
"Manitoba",8,2020,71.9767931570921
"New Brunswick",8,2020,82.7186481621592
"Newfoundland and Labrador",8,2020,49.0034019191332
"Northwest Territories",8,2020,46.178518187461
"Nova Scotia",8,2020,77.4271197985976
"Nunavut",8,2020,23.5833797795687
"Ontario",8,2020,76.0696393554129
"Prince Edward Island",8,2020,75.0915532879819
"Québec",8,2020,52.2034415839387
"Saskatchewan",8,2020,82.3448017297426
"Yukon",8,2020,62.0804377653295
"Alberta",9,2020,29.6778356776267
"British Columbia",9,2020,23.07184971854
"Canada",9,2020,19.855431328493
"Manitoba",9,2020,26.8000508136724
"New Brunswick",9,2020,47.2665610891055
"Newfoundland and Labrador",9,2020,25.4521627862656
"Northwest Territories",9,2020,16.8771570311029
"Nova Scotia",9,2020,48.7655818232252
"Nunavut",9,2020,9.0811994896447
"Ontario",9,2020,31.4335703489523
"Prince Edward Island",9,2020,50.7132582199546
"Québec",9,2020,24.0343856624219
"Saskatchewan",9,2020,30.9451082577124
"Yukon",9,2020,14.0067374070164
"Alberta",10,2020,12.3281213149567
"British Columbia",10,2020,5.84813002664965
"Canada",10,2020,5.15823457002444
"Manitoba",10,2020,9.76489991582209
"New Brunswick",10,2020,14.1672798571859
"Newfoundland and Labrador",10,2020,5.71829603914498
"Northwest Territories",10,2020,1.48792377205906
"Nova Scotia",10,2020,15.6197090620534
"Nunavut",10,2020,0.968180491486483
"Ontario",10,2020,9.3877297992285
"Prince Edward Island",10,2020,15.9067991780045
"Québec",10,2020,7.67327288608333
"Saskatchewan",10,2020,13.4403451701814
"Yukon",10,2020,1.2505185986061
"Alberta",11,2020,1.4389500584963
"British Columbia",11,2020,0.808946406802657
"Canada",11,2020,0.852642281459375
"Manitoba",11,2020,1.57334828566378
"New Brunswick",11,2020,1.90615341631186
"Newfoundland and Labrador",11,2020,2.77586492077956
"Northwest Territories",11,2020,0.000154799401813368
"Nova Scotia",11,2020,5.27740051895521
"Nunavut",11,2020,0.0399239155098538
"Ontario",11,2020,2.07008572668139
"Prince Edward Island",11,2020,8.01688279478458
"Québec",11,2020,1.55236976408105
"Saskatchewan",11,2020,2.02010425155897
"Yukon",11,2020,0
"Alberta",12,2020,0.119167493811753
"British Columbia",12,2020,0.198073058019471
"Canada",12,2020,0.162228619702354
"Manitoba",12,2020,0.00155385254599803
"New Brunswick",12,2020,2.01598622299366
"Newfoundland and Labrador",12,2020,0.729624231214855
"Northwest Territories",12,2020,0
"Nova Scotia",12,2020,6.31021091772207
"Nunavut",12,2020,0.00300275774150525
"Ontario",12,2020,0.558063691198742
"Prince Edward Island",12,2020,6.08643353174603
"Québec",12,2020,0.248070474725752
"Saskatchewan",12,2020,0.0353752506707445
"Yukon",12,2020,0
"Alberta",1,2021,0.0634836111387225
"British Columbia",1,2021,0.32435022799309
"Canada",1,2021,0.11109991224068
"Manitoba",1,2021,0
"New Brunswick",1,2021,0.973431295463874
"Newfoundland and Labrador",1,2021,0.539519947259141
"Northwest Territories",1,2021,0
"Nova Scotia",1,2021,5.52581784601988
"Nunavut",1,2021,0
"Ontario",1,2021,0.292042233411804
"Prince Edward Island",1,2021,3.73063704648526
"Québec",1,2021,0.096400035177719
"Saskatchewan",1,2021,0.010602685725274
"Yukon",1,2021,0
