"","Region","Month","Year","Rainfall","Soil_Moisture","ET_Anomaly","ET","Temp"
"987","Northwest Territories",4,2006,0.97393452383223,0.299320108548319,104.6522726,2.65689859246,-9.94963738088355
"988","Nova Scotia",4,2006,1.93212405851504,0.288709675627178,104.3613714,32.7406676836,11.4322465184872
"989","Nunavut",4,2006,0.369878342103136,0.36545129123074,101.7304431,0.294464529869,-18.4655960674579
"990","Ontario",4,2006,0.790611520903853,0.346597587077056,71.69429271,14.5417822921,8.07128611204629
"991","Prince Edward Island",4,2006,2.68726594571681,0.294058890270945,86.80609779,26.4785898691,12.0615468310378
"992","Québec",4,2006,1.01402720143335,0.370539695079897,92.82825007,9.21825002083,-0.534136098650345
"993","Saskatchewan",4,2006,1.08411486937338,0.299437807469181,75.14534359,8.57265795029,11.5226792022126
"994","Yukon",4,2006,0.221860620395118,0.362894583185142,121.813926,8.22257904648,-6.4677220794807
"995","Alberta",5,2006,1.55137435698006,0.236869459361223,86.59497105,64.778078014,18.8038976032678
"996","British Columbia",5,2006,0.830757820055213,0.32966809646244,97.99155255,61.3759825973,10.0345089924046
"997","Canada",5,2006,1.68453045761775,0.310744581497702,NA,32.2714199391,5.51518043870973
"998","Manitoba",5,2006,1.79076795473485,0.239775148973423,87.13404736,46.979770095,14.9215688849503
"999","New Brunswick",5,2006,3.88711815438126,0.289238612172335,107.1927726,64.3372656349,18.3220138185373
"1000","Newfoundland and Labrador",5,2006,1.70323350890759,0.298778737701124,82.80647792,27.0078975639,11.71603008864
"1001","Northwest Territories",5,2006,0.824490614800655,0.27998249795085,101.8460366,29.0234828413,3.3412967555712
"1002","Nova Scotia",5,2006,4.31992317901708,0.287066620003297,96.92365899,50.7195535918,17.1931048356945
"1003","Nunavut",5,2006,0.901893439996982,0.379980510882452,103.9794259,1.86827838417,-5.1795018516222
"1004","Ontario",5,2006,3.69854342968777,0.254961404686089,80.71169183,49.2689203411,17.540400409579
"1005","Prince Edward Island",5,2006,3.97247074580007,0.274273964868354,89.06828141,47.7330009793,18.8379291544386
"1006","Québec",5,2006,1.29589359200627,0.292463221900569,85.71416796,28.7213128159,14.6581332693728
"1007","Saskatchewan",5,2006,2.35630877315757,0.219072399857046,85.25589773,57.1234012495,19.2407040669609
"1008","Yukon",5,2006,0.5861601609462,0.363151634172091,103.6109878,56.9002779194,6.26255433005777
"1009","Alberta",6,2006,2.6658635606832,0.230438275854426,96.88291324,109.010265668,22.1548845238889
"1010","British Columbia",6,2006,1.03476681014751,0.275668575098374,95.37654361,84.2453975002,17.1524410617027
"1011","Canada",6,2006,2.06273982234491,0.271946025379681,NA,63.3179813692,15.8603784083478
"1012","Manitoba",6,2006,2.30901606012723,0.231714740665686,95.49941796,85.0308133681,21.8552611656066
"1013","New Brunswick",6,2006,8.55303303658607,0.305365288241784,92.926581,83.6825318534,20.257837330303
"1014","Newfoundland and Labrador",6,2006,3.02779653513837,0.23873043599727,100.7036003,53.5564607644,18.6834273791628
"1015","Northwest Territories",6,2006,2.30362103551929,0.205661404428716,91.08485223,70.0926339943,16.2665073304729
"1016","Nova Scotia",6,2006,9.9987276759603,0.309351981228801,100.7168339,77.7353321761,19.0771517397998
"1017","Nunavut",6,2006,1.13958055247524,0.356893265291225,101.1417541,20.6509404654,5.75005667255164
"1018","Ontario",6,2006,2.25734657276378,0.252408382070696,99.42715832,86.7378865685,21.0991901739719
"1019","Prince Edward Island",6,2006,12.8115229778669,0.301738243298962,95.43344488,81.4541618446,18.737973269947
"1020","Québec",6,2006,2.08294201105276,0.237302118314169,92.2781442,58.0690560947,19.1815735446906
"1021","Saskatchewan",6,2006,2.32719324791431,0.221946037045612,97.75941066,100.562188885,24.0375065253038
"1022","Yukon",6,2006,1.29647609678434,0.245662752975512,95.42493975,95.1857508269,17.9589157286951
"1023","Alberta",7,2006,2.77568511831057,0.203911299471166,89.75705091,103.060485777,25.3203185105015
"1024","British Columbia",7,2006,1.23244393117991,0.253596554087403,95.1084185,86.4069589195,20.0022146294144
"1025","Canada",7,2006,2.21646031242265,0.258824521054292,NA,80.2040095028,19.1231394476589
"1026","Manitoba",7,2006,3.30951845651802,0.234349538191411,104.1252179,110.740607905,23.2127761100815
"1027","New Brunswick",7,2006,4.66653440813088,0.293665605574693,99.73959472,108.351808105,23.4373243311952
"1028","Newfoundland and Labrador",7,2006,3.76398943797565,0.25731220801484,102.4660924,69.4986738505,20.8465572717835
"1029","Northwest Territories",7,2006,1.47131099235367,0.19697825955704,100.0360714,90.1256260976,18.8809182640199
"1030","Nova Scotia",7,2006,4.54085539562698,0.29665582587169,107.1111426,97.7662160504,22.9070136942682
"1031","Nunavut",7,2006,1.21252629670721,0.328920335027698,96.83399096,46.272132825,12.1900488647146
"1032","Ontario",7,2006,3.94910277997422,0.258891930181768,100.7402855,105.970135752,23.1208568468334
"1033","Prince Edward Island",7,2006,5.28240147748568,0.282689027515667,108.8405439,114.718116265,23.2267929318539
"1034","Québec",7,2006,3.58595206918692,0.247410775639365,100.1889152,73.2899538102,21.4270983704024
"1035","Saskatchewan",7,2006,2.54687052943183,0.191004005964548,94.0338067,113.023309206,26.727236430505
"1036","Yukon",7,2006,1.27966900889373,0.231537303356171,99.10508705,100.819206041,19.5618976028514
"1037","Alberta",8,2006,2.11759213618001,0.18890156034587,97.08786514,69.2282014762,22.0679308152444
"1038","British Columbia",8,2006,0.855855656912745,0.24140189381458,105.5209226,64.6834685274,16.9063326252037
"1039","Canada",8,2006,2.39443298634732,0.256080864374646,NA,47.2730910078,16.4791970681055
"1040","Manitoba",8,2006,4.47440772159409,0.235085548052651,97.96441122,66.6006358285,21.8622085387632
"1041","New Brunswick",8,2006,3.27093073092311,0.274589825109908,97.82297434,86.0894292662,20.3241515757326
"1042","Newfoundland and Labrador",8,2006,2.75022952585691,0.268466653218812,108.1061416,51.2897110055,16.6517717190117
"1043","Northwest Territories",8,2006,2.23918337495472,0.189761879553427,89.23364376,43.6778905466,16.4403641939493
"1044","Nova Scotia",8,2006,2.64586608452258,0.277321769305512,101.6396155,84.8090263532,20.3534967694445
"1045","Nunavut",8,2006,1.84901507986626,0.32529350020325,78.99513128,19.6394156456,10.1495172567255
"1046","Ontario",8,2006,3.05326833837685,0.250382793118351,102.4912114,76.3452942841,21.1195294681142
"1047","Prince Edward Island",8,2006,3.00036238267191,0.25582147323132,99.6208039,95.095486513,20.8768683874544
"1048","Québec",8,2006,3.41980453790498,0.256715332080197,105.053452,49.0988770758,17.6871818474298
"1049","Saskatchewan",8,2006,3.47749167619199,0.187030115863367,81.97863151,60.0108620315,24.5698900106153
"1050","Yukon",8,2006,1.3226018273485,0.246578559638957,111.4709186,58.0728777022,13.7174461695343
"1051","Alberta",9,2006,1.44271645067239,0.191182403005119,100.3626578,20.7047689713,17.873707288104
"1052","British Columbia",9,2006,1.75661252333856,0.246613474943117,100.4315317,20.4629218272,13.9507376877762
"1053","Canada",9,2006,2.4234281209678,0.264387013336115,NA,13.1153066609,8.85222251687151
"1054","Manitoba",9,2006,2.6598026850757,0.222843713851815,98.99338901,19.3854298032,15.5376533179412
"1055","New Brunswick",9,2006,2.20771914827496,0.267640680722724,99.42037166,45.5857695431,17.9158350626164
"1056","Newfoundland and Labrador",9,2006,3.04732033347435,0.252727383428807,92.85355341,19.0226997495,12.9521534064032
"1057","Northwest Territories",9,2006,2.2807375944004,0.206443124117044,88.28987851,6.72064049838,8.00887806426582
"1058","Nova Scotia",9,2006,2.17130651432844,0.258317700603204,97.80124313,48.7896761524,18.3643708053446
"1059","Nunavut",9,2006,1.83076977116041,0.341432820268906,105.1935469,3.5580889912,-0.765815453886007
"1060","Ontario",9,2006,3.50338454088573,0.245538703727837,102.3171898,28.4308024874,15.8510047977228
"1061","Prince Edward Island",9,2006,1.90039388533405,0.229515049929325,108.0800999,56.175482952,18.5600325572083
"1062","Québec",9,2006,3.78534959097605,0.257029125731228,102.0578782,17.8536784254,12.1318696782325
"1063","Saskatchewan",9,2006,3.08435482803642,0.202549349834695,99.63414306,17.403251833,17.9348683655721
"1064","Yukon",9,2006,1.01495597698603,0.266374848026687,99.29822812,7.81734213167,8.74849809991481
"1065","Alberta",10,2006,0.662688872572077,0.212059713556125,136.4439615,7.85688839742,5.39480321095594
"1066","British Columbia",10,2006,2.00401553660741,0.275967285861713,111.6414193,5.45644308877,3.46885217624702
"1067","Canada",10,2006,2.53962360498261,0.282623336334089,NA,4.37548970201,-4.0895278673761
"1068","Manitoba",10,2006,2.25615230108775,0.264194417396844,130.5356521,7.40010226183,3.48631752578292
"1069","New Brunswick",10,2006,8.03440247520392,0.297389691439827,106.7338471,14.8337888672,9.95898419596041
"1070","Newfoundland and Labrador",10,2006,3.84453650296955,0.283357153239995,124.9780655,7.4470775988,3.81717486746834
"1071","Northwest Territories",10,2006,0.956118288911725,0.21814905714363,111.5574271,1.3342728412,-7.07192493372827
"1072","Nova Scotia",10,2006,7.51195655650563,0.287923109862869,102.6099983,22.3138744236,11.6501108505175
"1073","Nunavut",10,2006,1.60568776740917,0.33901757042397,106.9995248,0.625584583871,-12.8654824695388
"1074","Ontario",10,2006,3.67210644695604,0.281898149504524,123.2859508,8.88240424527,5.87795932030353
"1075","Prince Edward Island",10,2006,9.80620207580768,0.280113292529747,122.6771306,22.414083504,11.672710500334
"1076","Québec",10,2006,4.326252968264,0.288388765312681,140.5724059,6.60088952761,3.31136654924177
"1077","Saskatchewan",10,2006,1.11712167069191,0.214270762091517,162.8653509,11.2488584462,4.66041272206301
"1078","Yukon",10,2006,1.77314010863615,0.315755345875185,108.1959929,0.927634086526,-4.41534876426397
"1079","Alberta",11,2006,1.47112703338667,0.239942306750543,117.2584124,1.19978215796,-14.0135465609336
"1080","British Columbia",11,2006,4.05809214391501,0.339030922727584,106.1069667,0.676289205393,-14.5539208500045
"1081","Canada",11,2006,2.78770294276664,0.30279695798258,NA,0.975801767517,-20.3097779626666
"1082","Manitoba",11,2006,2.01665952304483,0.293392709128834,111.4127721,1.36738086258,-13.1085907192244
"1083","New Brunswick",11,2006,5.98339892128851,0.302080314899048,83.20625395,5.25581593713,3.66922132469632
"1084","Newfoundland and Labrador",11,2006,5.71976708089926,0.328435757749831,115.3933539,2.97888887928,-4.9734112201724
"1085","Northwest Territories",11,2006,0.126233926315047,0.21856522762111,100,2.0863642765e-05,-25.0433951960586
"1086","Nova Scotia",11,2006,4.71937188639184,0.298306823011,99.6804409,9.33796398576,6.21354314071257
"1087","Nunavut",11,2006,0.260582364517126,0.341774005543849,100.1669319,0.0425216024152,-27.0986598842731
"1088","Ontario",11,2006,2.1284497645598,0.335432051117755,124.4795965,2.75753110198,-4.49339643283565
"1089","Prince Edward Island",11,2006,3.56572410087009,0.304026828973424,89.03171062,8.25866642927,4.63485324939425
"1090","Québec",11,2006,3.28372109823863,0.320795945403568,113.3264523,2.08142130245,-7.22130674172981
"1091","Saskatchewan",11,2006,1.26276186882391,0.22600081231021,130.3575604,1.98942253419,-12.3978058952268
"1092","Yukon",11,2006,0.00234278071053705,0.327157741959217,100,0,-26.6466458730769
"1093","Alberta",12,2006,0.990960014570703,0.277826565279124,101.0674481,0.0689143836563,-10.2403909712076
"1094","British Columbia",12,2006,5.79500553337327,0.372350791240888,100.7612235,0.229581414744,-10.3632256076636
"1095","Canada",12,2006,2.21825022737852,0.317474532903062,NA,0.165334004674,-22.8115564854699
"1096","Manitoba",12,2006,0.511466737165307,0.302752908710428,100,0.00131112491881,-16.6314850483348
"1097","New Brunswick",12,2006,3.63756373537056,0.348625581126833,100.0044416,2.05388402863,-4.10396938973984
"1098","Newfoundland and Labrador",12,2006,2.83982755259533,0.360235127821102,103.9582286,1.15829823785,-14.7594705055887
"1099","Northwest Territories",12,2006,0.676968067479884,0.218994455024072,100,0,-23.1248508598918
"1100","Nova Scotia",12,2006,5.91683394861216,0.314411050687493,103.9254188,5.89192397384,-1.48931578510374
"1101","Nunavut",12,2006,0.443929577238158,0.340921281933595,100.0244082,0.00388195902694,-30.7142172941717
"1102","Ontario",12,2006,1.41910009553636,0.370061343172147,100.4595441,0.458491872479,-11.9585987766248
"1103","Prince Edward Island",12,2006,3.53411821200745,0.306827702323492,76.25179933,5.39912757055,-3.75849604339779
"1104","Québec",12,2006,2.07035742918676,0.357315646329323,100.667515,0.243053529763,-16.1840779380176
"1105","Saskatchewan",12,2006,0.67716891258584,0.244453892369639,100.1106048,0.0215118406698,-12.8064903978578
"1106","Yukon",12,2006,0.600243680950512,0.324844764672007,100,0,-18.0242651866836
"1107","Alberta",1,2007,1.74597007389392,0.31355526642145,100.5124001,0.0406907914743,-11.6984158411368
"1108","British Columbia",1,2007,4.51611037109248,0.381641423086908,101.5074365,0.266920528103,-10.5019466671606
"1109","Canada",1,2007,2.32468899531231,0.327905034522596,NA,0.0933033216361,-26.8685143636936
"1110","Manitoba",1,2007,1.82742305116719,0.330123966009234,100,0,-21.3435104538185
"1111","New Brunswick",1,2007,2.76647083146863,0.417626732054315,101.2539674,0.597818629542,-11.003669666864
"1112","Newfoundland and Labrador",1,2007,2.89132932935351,0.370084583719709,102.8831502,0.504820700663,-19.96518186575
"1113","Northwest Territories",1,2007,0.0987742402417664,0.219555804904179,100,0,-28.009886506765
"1114","Nova Scotia",1,2007,6.59495218973522,0.371148055960849,96.41464755,5.01409008819,-6.48093256383994
"1115","Nunavut",1,2007,0.0853292432881358,0.340538032011378,100,5.55875513912e-06,-33.8479323038007
"1116","Ontario",1,2007,2.12700917868476,0.395875086740173,101.2508646,0.232059047534,-18.4106195278624
"1117","Prince Edward Island",1,2007,5.21398875056775,0.380853031774604,114.4531777,2.47928425176,-9.03545915154911
"1118","Québec",1,2007,1.48732398369446,0.368738771017621,100.610206,0.0808445191306,-22.5243454252428
"1119","Saskatchewan",1,2007,1.56480971715987,0.278335310637778,100.2705321,0.0188528796368,-16.7433799341465
"1120","Yukon",1,2007,0.063359186492441,0.324739884013601,100,0,-21.3582179159296
"1121","Alberta",2,2007,0.543528979087821,0.336577153918409,102.8610345,0.202415171537,-15.8615588704571
"1122","British Columbia",2,2007,2.24926036611013,0.386904332327767,107.6741975,1.1639576618,-11.1271488350433
"1123","Canada",2,2007,1.12496778589915,0.329712429614345,NA,0.247253119738,-26.593707320365
"1124","Manitoba",2,2007,0.404330377296295,0.329802787241825,100.3000249,0.07733545405,-23.5755131426711
"1125","New Brunswick",2,2007,3.20007865214338,0.423543385743497,106.426287,2.17962743884,-11.1901539060223
"1126","Newfoundland and Labrador",2,2007,2.51266861040538,0.375377614283757,102.9071426,0.480385954682,-16.1312804620713
"1127","Northwest Territories",2,2007,0.000602564076014929,0.219340177026184,100,0,-30.3148161296286
"1128","Nova Scotia",2,2007,1.79537890065642,0.410190149919021,104.5127374,8.41199831676,-7.75871953756546
"1129","Nunavut",2,2007,0.0180241557639128,0.340059078364571,100,0,-31.8879486180948
"1130","Ontario",2,2007,0.618307417666007,0.394928883187777,101.59053,0.477255174465,-19.5731732373137
"1131","Prince Edward Island",2,2007,2.18408610887676,0.392895428629137,112.3239583,2.38312116087,-10.6264233861417
"1132","Québec",2,2007,1.06830988066958,0.366729570967456,101.4753803,0.289737015515,-20.3882252628305
"1133","Saskatchewan",2,2007,0.554538140370785,0.28248849772697,100.2099981,0.023490980377,-20.2797830577462
"1134","Yukon",2,2007,0.00685557728794643,0.324589924037624,100,0,-25.8917907258676
"1135","Alberta",3,2007,0.55906587544846,0.362554680811226,117.8037708,3.26400718768,-3.70425084904322
"1136","British Columbia",3,2007,2.186196467495,0.397015585401202,111.8346371,6.85929761911,-7.15735865597542
"1137","Canada",3,2007,0.998389899192921,0.337615906025842,NA,1.69742576107,-21.6853612301159
"1138","Manitoba",3,2007,0.806227868729167,0.351218206389783,106.335263,1.41684814845,-11.2674269103779
"1139","New Brunswick",3,2007,1.97877041134167,0.4253792666462,98.58090671,10.5743570916,-4.65551210482486
"1140","Newfoundland and Labrador",3,2007,1.55721261688037,0.392526416907164,108.4944873,1.60223119245,-12.608778320564
"1141","Northwest Territories",3,2007,0.116176673685241,0.221643263279003,100.9310555,0.186866027788,-25.8115291148427
"1142","Nova Scotia",3,2007,1.23842481302917,0.358427569949589,91.77805818,15.9821629583,1.97186894069162
"1143","Nunavut",3,2007,0.0537507554706389,0.339541517259617,100.1096754,0.021924537951,-32.8285141679024
"1144","Ontario",3,2007,0.507200160294945,0.411930527658077,97.5876808,3.39336436083,-8.57080990585879
"1145","Prince Edward Island",3,2007,1.77717494155346,0.369267042558244,130.9797227,11.9928247129,-1.64339702610946
"1146","Québec",3,2007,0.619475520578451,0.37356380860931,108.0768439,2.23572359829,-15.0488702149996
"1147","Saskatchewan",3,2007,0.930624551726678,0.313759197421559,109.1861053,1.13186610668,-6.25651934201137
"1148","Yukon",3,2007,0,0.324230138391198,108.9848735,0.626367843824,-20.4539026656365
"1149","Alberta",4,2007,0.483421194702862,0.350827189571383,134.5929888,27.4809564039,5.86682471186351
"1150","British Columbia",4,2007,1.20505444899101,0.412189180346389,112.5190748,25.8582484035,1.40270536433597
"1151","Canada",4,2007,0.887123893214221,0.344792649010727,NA,10.478479351,-7.33431327086879
"1152","Manitoba",4,2007,0.549972402433947,0.35645280221147,97.03620484,14.6636986181,1.83933368581102
"1153","New Brunswick",4,2007,1.87506033274733,0.372948826363235,101.4153725,33.6344653071,6.08912497278265
"1154","Newfoundland and Labrador",4,2007,0.719649638708988,0.409496268266092,105.3960908,9.34835922894,-2.14930017422599
"1155","Northwest Territories",4,2007,0.601210158805232,0.269038658667573,107.4624987,3.04848467169,-8.61392086532481
"1156","Nova Scotia",4,2007,2.86216762545746,0.295103278741229,109.9601917,34.387163572,8.20763738371692
"1157","Nunavut",4,2007,0.0384502743754443,0.339329178048867,103.8395545,0.367350143326,-17.384518592585
"1158","Ontario",4,2007,1.25679138820897,0.36283382901975,93.59715789,21.6041716181,3.48727887020975
"1159","Prince Edward Island",4,2007,1.57662501143802,0.292329758173243,124.8726396,37.2601798273,6.50302376011178
"1160","Québec",4,2007,0.897102090692774,0.37944272361651,102.7922265,11.4260210589,-2.93722644607497
"1161","Saskatchewan",4,2007,0.55097592994887,0.303034130339825,121.9876099,18.0432742503,5.77873318210551
"1162","Yukon",4,2007,0.464327487557011,0.372332123537126,112.431366,8.68601304618,-3.24144648680245
"1163","Alberta",5,2007,1.17660259619521,0.262293348584312,100.3104012,76.0267913637,18.0019557347341
"1164","British Columbia",5,2007,0.78562849195445,0.355690653374041,107.6889822,67.3887911685,9.23700448534981
"1165","Canada",5,2007,1.57776234200556,0.301351722508882,NA,36.4332003667,3.1257982572373
"1166","Manitoba",5,2007,2.04449457990261,0.261236097587601,90.79387692,49.7179934446,14.1378979898363
"1167","New Brunswick",5,2007,3.19304224468938,0.267415699103322,93.08887277,56.6444128805,17.2317554372882
"1168","Newfoundland and Labrador",5,2007,1.49594475309521,0.358168770062998,118.0063299,41.223563063,4.60521229719591
"1169","Northwest Territories",5,2007,0.64055091232411,0.25813846787255,106.7540799,31.2166603915,1.0343698163297
"1170","Nova Scotia",5,2007,2.90531888940583,0.269268508114586,95.3115131,49.9250696965,15.9311793452087
"1171","Nunavut",5,2007,0.619054487164139,0.34038654659467,110.233692,1.89326251796,-10.3297829998195
"1172","Ontario",5,2007,3.65718987707265,0.24412403198903,86.8895555,52.5057986052,17.456310015409
"1173","Prince Edward Island",5,2007,6.20430028177224,0.271082109215506,97.51552333,52.2547850085,16.3153276231856
"1174","Québec",5,2007,1.1186072450281,0.300515475202512,114.690099,39.2844916401,10.8899311405469
"1175","Saskatchewan",5,2007,1.93694297776098,0.226458673672689,97.75449554,65.3819573657,19.0012238459729
"1176","Yukon",5,2007,0.377842829240978,0.340939241609211,102.3664215,56.4002104139,7.28710874939523
"1177","Alberta",6,2007,3.01684849926288,0.225071419271775,99.5166136,112.406684765,21.6711045445334
"1178","British Columbia",6,2007,1.70654135397611,0.298600723999048,100.6497042,88.9639882333,15.0979261541255
"1179","Canada",6,2007,2.12548940780057,0.26344493345392,NA,67.1999540624,14.8448799258545
"1180","Manitoba",6,2007,2.99410999392579,0.251028571058998,103.5867625,91.5946284574,19.6764632131083
"1181","New Brunswick",6,2007,3.05558934959481,0.273056664446693,94.91755317,85.6132115939,21.8811422917355
"1182","Newfoundland and Labrador",6,2007,1.76075170372545,0.254551751201533,97.71634719,52.0745521937,18.742461152245
"1183","Northwest Territories",6,2007,0.855434025498976,0.179163053511862,98.42660546,76.5419261276,15.873733746844
"1184","Nova Scotia",6,2007,3.84952274511327,0.279936459436399,100.7811288,78.0176424175,20.4076952415058
"1185","Nunavut",6,2007,0.889026617496673,0.332764542133861,109.8485125,23.6891140998,3.01786530305101
"1186","Ontario",6,2007,3.80259266576295,0.264381301291003,97.38667524,85.7189529023,21.3612287272708
"1187","Prince Edward Island",6,2007,3.67900269040249,0.27166765938992,96.28923326,82.3239562005,21.1697896656942
"1188","Québec",6,2007,2.42047000456335,0.250474368837794,102.7484407,63.146658636,18.4517211244021
"1189","Saskatchewan",6,2007,3.21787016873358,0.215842359680089,101.7047138,105.306455761,22.496516416873
"1190","Yukon",6,2007,1.58143263152629,0.20483512416472,98.10902628,98.9228240525,19.0923749828627
"1191","Alberta",7,2007,2.82517243705462,0.202565623551156,91.74147494,105.302212258,25.6797406230611
"1192","British Columbia",7,2007,1.9883402195429,0.281122825530266,98.61543184,89.8686445296,19.8652630764406
"1193","Canada",7,2007,2.39567235214149,0.255277042416284,NA,80.2214530001,19.741693125155
"1194","Manitoba",7,2007,2.74448008005095,0.227329098666259,99.45850116,106.485416662,23.5380089028662
"1195","New Brunswick",7,2007,2.90215902422548,0.281754287540868,101.5195571,110.356527856,22.1848872413148
"1196","Newfoundland and Labrador",7,2007,3.19300413796696,0.250646004605784,97.72078805,66.3032229951,19.770938574797
"1197","Northwest Territories",7,2007,2.37854761577628,0.19665565722572,96.42228341,87.6744034206,20.3595979146618
"1198","Nova Scotia",7,2007,2.84850204607078,0.283598019847037,100.069863,91.8566443989,22.0090927283479
"1199","Nunavut",7,2007,1.44464672318686,0.31156504236451,96.40387516,47.3384559242,14.7495010398938
"1200","Ontario",7,2007,3.34100853572561,0.26018150231279,101.9171182,108.00011072,22.1617678514665
"1201","Prince Edward Island",7,2007,3.8141718322956,0.266359690557253,103.7457175,109.195833704,22.0698772458812
"1202","Québec",7,2007,3.36918995361849,0.247656026410018,101.513187,75.3472728131,19.8625783730095
"1203","Saskatchewan",7,2007,2.77689815383654,0.189922946308103,88.54106436,106.997233211,27.0975031006504
"1204","Yukon",7,2007,2.30608408225464,0.234036617873151,99.1348346,100.863267991,19.6773664345458
"1205","Alberta",8,2007,2.4471216610235,0.204168811614569,100.2091421,70.8260815525,20.3840978064683
"1206","British Columbia",8,2007,1.49632356758596,0.261487743014956,108.8853369,66.1072703014,16.1570909354303
"1207","Canada",8,2007,2.68031374340905,0.267464293714676,NA,52.4111067221,14.8859765148428
"1208","Manitoba",8,2007,4.48589957971183,0.240118386884178,104.4807443,70.0677680161,19.0184686068318
"1209","New Brunswick",8,2007,5.36371310934717,0.267373923674594,99.7727023,87.7406609382,21.3189794045725
"1210","Newfoundland and Labrador",8,2007,3.14746287729088,0.259800927871531,109.0034229,52.0937837186,16.8989227741321
"1211","Northwest Territories",8,2007,1.5015343578035,0.216200117819179,108.9063912,51.9490909344,13.8023566698401
"1212","Nova Scotia",8,2007,6.87625884214928,0.279494063465206,98.51715143,82.5292549927,21.7665955375127
"1213","Nunavut",8,2007,2.3415509837245,0.342776797320569,110.2500811,30.1999795181,8.41112406088759
"1214","Ontario",8,2007,4.25921881488058,0.250510483737591,98.49476618,73.5604347914,20.4475986869781
"1215","Prince Edward Island",8,2007,6.74946187879189,0.253725127346587,102.8501182,97.8561203597,21.7638708333914
"1216","Québec",8,2007,4.18108892519045,0.252694209970618,113.0557634,52.0044351599,17.1679450189392
"1217","Saskatchewan",8,2007,2.99116517837945,0.191337118572117,93.24434892,67.1761465246,22.1597044961726
"1218","Yukon",8,2007,1.20928349614154,0.243128543741593,106.2076171,55.6522800313,16.3876879840067
"1219","Alberta",9,2007,1.92981727007429,0.219596624577605,112.7633505,23.3986272634,14.5798476435827
"1220","British Columbia",9,2007,2.28493342319687,0.279867648319319,100.4109459,21.2014725533,11.5449130734341
"1221","Canada",9,2007,3.58654148438004,0.280630003479286,NA,16.2466306415,5.4433278321191
"1222","Manitoba",9,2007,4.94497818653078,0.259032736616152,126.3905991,23.1217152251,13.14486245158
"1223","New Brunswick",9,2007,3.38173683489722,0.263484879122761,92.84108526,42.3215339561,17.3769516516835
"1224","Newfoundland and Labrador",9,2007,6.28588304501647,0.283279837776018,132.7698613,26.3024306453,11.259886623128
"1225","Northwest Territories",9,2007,2.35593322044781,0.226182212515709,138.6634639,12.3214923918,3.15409403273218
"1226","Nova Scotia",9,2007,5.14259909836702,0.275766196095151,97.28834251,48.637506356,18.1453714617681
"1227","Nunavut",9,2007,1.39662717522154,0.341901735754478,146.9847693,8.08955432467,-4.61708851171527
"1228","Ontario",9,2007,7.370339721413,0.27325325806929,94.36673879,25.1686358377,16.7925755004118
"1229","Prince Edward Island",9,2007,5.39223397840729,0.259099638875858,97.66593631,50.8375500757,18.0026806637616
"1230","Québec",9,2007,7.63309016630012,0.279878539445991,124.7478118,21.033615699,11.3905318598903
"1231","Saskatchewan",9,2007,2.9757536383686,0.214051915759801,110.7103286,18.3408148401,16.5408668515641
"1232","Yukon",9,2007,1.57643122463681,0.26777671048806,111.9919031,9.56229458698,6.70157333845047
"1233","Alberta",10,2007,0.677491037816236,0.220394118584778,116.7489387,6.61066895198,8.4004381284626
"1234","British Columbia",10,2007,3.86959309586703,0.331654856850957,135.9920441,7.4700061467,1.77101200640237
"1235","Canada",10,2007,3.38410556316372,0.295504342762105,NA,4.15512809829,-5.21747964265303
"1236","Manitoba",10,2007,3.20721428675089,0.277925949456823,114.5296268,6.45910617975,6.12177865023029
"1237","New Brunswick",10,2007,4.98325638973496,0.269542751644574,95.75457383,14.0416705297,12.648661765284
"1238","Newfoundland and Labrador",10,2007,3.34698240115156,0.28261179704131,114.9102129,6.45296786357,3.27984926515467
"1239","Northwest Territories",10,2007,1.80724788271653,0.250677783783951,122.0509729,1.76238907255,-11.2638364234728
"1240","Nova Scotia",10,2007,4.25748207927883,0.271092596030645,107.6627183,23.485017446,13.2921884776586
"1241","Nunavut",10,2007,1.97697643547242,0.349265184745135,115.647766,1.005462926,-16.8921593268844
"1242","Ontario",10,2007,5.4507985177131,0.28749694754158,106.4270674,7.86130420115,8.74649799281302
"1243","Prince Edward Island",10,2007,3.15967087561965,0.254822648949945,116.3034685,21.8035609365,13.3569236342506
"1244","Québec",10,2007,5.16968144365384,0.278945109117262,131.316801,6.05277564864,5.15190021503298
"1245","Saskatchewan",10,2007,1.22340622473415,0.218020032394033,110.2811502,6.3329173973,9.62861991955304
"1246","Yukon",10,2007,0.850089367234675,0.311414707125315,124.4089894,1.43224290447,-9.5362719078157
"1247","Alberta",11,2007,0.375742996676986,0.228138006972825,109.0242036,0.875534459403,-5.03912101368617
"1248","British Columbia",11,2007,2.54000232180393,0.384434372463471,108.7660781,0.829031839169,-7.57542673200724
"1249","Canada",11,2007,2.70560807571909,0.311130379350584,NA,0.89933638219,-20.2093541522351
"1250","Manitoba",11,2007,0.751002119002071,0.284009337809177,104.9908622,1.02450998781,-12.7673056588702
"1251","New Brunswick",11,2007,9.57194310171164,0.323534181038328,119.5234963,7.91493075515,0.774013824494905
"1252","Newfoundland and Labrador",11,2007,6.02784990656911,0.34917110286402,110.6972209,2.70000455802,-8.36724902313155
"1253","Northwest Territories",11,2007,0.213490860888573,0.255999668809542,100,6.61841112156e-05,-23.4496354941434
