"Region","month","year","Value"
"British Columbia",1,2004,0.39689045280636
"Canada",1,2004,0.348995785208958
"Manitoba",1,2004,0.291165125527782
"New Brunswick",1,2004,0.412489387312837
"Newfoundland and Labrador",1,2004,0.384415123184559
"Northwest Territories",1,2004,0.276737089407393
"Nova Scotia",1,2004,0.320500114200022
"Nunavut",1,2004,0.377459010647031
"Ontario",1,2004,0.376854350335765
"Prince Edward Island",1,2004,0.348746275434199
"Québec",1,2004,0.390805177935874
"Saskatchewan",1,2004,0.287011860853591
"Yukon",1,2004,0.315319980266251
"Alberta",2,2004,0.350011669651154
"British Columbia",2,2004,0.40728878826469
"Canada",2,2004,0.353499857054234
"Manitoba",2,2004,0.294136096905635
"New Brunswick",2,2004,0.415125339852253
"Newfoundland and Labrador",2,2004,0.390052946207677
"Northwest Territories",2,2004,0.277623810651126
"Nova Scotia",2,2004,0.393120992159357
"Nunavut",2,2004,0.376851406637005
"Ontario",2,2004,0.380080366001196
"Prince Edward Island",2,2004,0.371864709851594
"Québec",2,2004,0.390029614198883
"Saskatchewan",2,2004,0.306417273379176
"Yukon",2,2004,0.319589083536084
"Alberta",3,2004,0.382273746941809
"British Columbia",3,2004,0.416987078248027
"Canada",3,2004,0.365670580929976
"Manitoba",3,2004,0.343129969292901
"New Brunswick",3,2004,0.435902562874839
"Newfoundland and Labrador",3,2004,0.3963739570782
"Northwest Territories",3,2004,0.279173651520114
"Nova Scotia",3,2004,0.426196181121468
"Nunavut",3,2004,0.376148790933508
"Ontario",3,2004,0.410935503097689
"Prince Edward Island",3,2004,0.433369109294977
"Québec",3,2004,0.393441229627104
"Saskatchewan",3,2004,0.369303173633686
"Yukon",3,2004,0.322689734431298
"Alberta",4,2004,0.299412017687024
"British Columbia",4,2004,0.3818508313041
"Canada",4,2004,0.359522539485185
"Manitoba",4,2004,0.368006116479801
"New Brunswick",4,2004,0.330060260939349
"Newfoundland and Labrador",4,2004,0.411938342257822
"Northwest Territories",4,2004,0.305501571960086
"Nova Scotia",4,2004,0.323787656431449
"Nunavut",4,2004,0.376034088977622
"Ontario",4,2004,0.39328401525034
"Prince Edward Island",4,2004,0.352637498708064
"Québec",4,2004,0.389991357903395
"Saskatchewan",4,2004,0.308667596220339
"Yukon",4,2004,0.353694921836076
"Alberta",5,2004,0.240136811926071
"British Columbia",5,2004,0.310884365353596
"Canada",5,2004,0.331631750875371
"Manitoba",5,2004,0.328228738257961
"New Brunswick",5,2004,0.261241722430436
"Newfoundland and Labrador",5,2004,0.370051827433788
"Northwest Territories",5,2004,0.30320503303616
"Nova Scotia",5,2004,0.267949244619649
"Nunavut",5,2004,0.373748401876105
"Ontario",5,2004,0.312286208889728
"Prince Edward Island",5,2004,0.26830548489901
"Québec",5,2004,0.353228492772086
"Saskatchewan",5,2004,0.259807183824082
"Yukon",5,2004,0.352814158615988
"Alberta",6,2004,0.219187505530211
"British Columbia",6,2004,0.269950513762075
"Canada",6,2004,0.286959946886384
"Manitoba",6,2004,0.273221380422195
"New Brunswick",6,2004,0.281990405654849
"Newfoundland and Labrador",6,2004,0.289136494398666
"Northwest Territories",6,2004,0.213068370127282
"Nova Scotia",6,2004,0.274081315128098
"Nunavut",6,2004,0.373991759976254
"Ontario",6,2004,0.262907278169685
"Prince Edward Island",6,2004,0.277895552009201
"Québec",6,2004,0.29177605289673
"Saskatchewan",6,2004,0.231705214430353
"Yukon",6,2004,0.211518200399128
"Alberta",7,2004,0.205663051541657
"British Columbia",7,2004,0.259416603778157
"Canada",7,2004,0.256152749466952
"Manitoba",7,2004,0.229100674547396
"New Brunswick",7,2004,0.279633870067839
"Newfoundland and Labrador",7,2004,0.24878710640655
"Northwest Territories",7,2004,0.170231513119245
"Nova Scotia",7,2004,0.265326557350734
"Nunavut",7,2004,0.337715709396226
"Ontario",7,2004,0.271490639242337
"Prince Edward Island",7,2004,0.251096278359536
"Québec",7,2004,0.243287799270617
"Saskatchewan",7,2004,0.202057662924337
"Yukon",7,2004,0.194529465050984
"Alberta",8,2004,0.198890448361539
"British Columbia",8,2004,0.251128699179522
"Canada",8,2004,0.269918565131192
"Manitoba",8,2004,0.244485734200136
"New Brunswick",8,2004,0.281268079070989
"Newfoundland and Labrador",8,2004,0.26696308645427
"Northwest Territories",8,2004,0.208265035449695
"Nova Scotia",8,2004,0.263076356776263
"Nunavut",8,2004,0.349594891805742
"Ontario",8,2004,0.272087550674977
"Prince Edward Island",8,2004,0.237297597179474
"Québec",8,2004,0.261085721248357
"Saskatchewan",8,2004,0.209769368316097
"Yukon",8,2004,0.217739918791238
"Alberta",9,2004,0.239765438782492
"British Columbia",9,2004,0.293350046368742
"Canada",9,2004,0.29348835650975
"Manitoba",9,2004,0.27155976381375
"New Brunswick",9,2004,0.279824211782936
"Newfoundland and Labrador",9,2004,0.269745089174666
"Northwest Territories",9,2004,0.232887747267554
"Nova Scotia",9,2004,0.258232133630056
"Nunavut",9,2004,0.37172834955895
"Ontario",9,2004,0.291049626898806
"Prince Edward Island",9,2004,0.23764868398497
"Québec",9,2004,0.274240837901122
"Saskatchewan",9,2004,0.226563136999266
"Yukon",9,2004,0.250139809624976
"Alberta",10,2004,0.227850668111399
"British Columbia",10,2004,0.301863816052013
"Canada",10,2004,0.304434234918364
"Manitoba",10,2004,0.263306306264754
"New Brunswick",10,2004,0.27457571055115
"Newfoundland and Labrador",10,2004,0.273694021011951
"Northwest Territories",10,2004,0.260871921111578
"Nova Scotia",10,2004,0.272925717302945
"Nunavut",10,2004,0.378947032403998
"Ontario",10,2004,0.289551442025167
"Prince Edward Island",10,2004,0.258009283364869
"Québec",10,2004,0.276407500128464
"Saskatchewan",10,2004,0.217295000522806
"Yukon",10,2004,0.342931504957297
"Alberta",11,2004,0.274934856259139
"British Columbia",11,2004,0.367737367760243
"Canada",11,2004,0.323368359031033
"Manitoba",11,2004,0.312430204322693
"New Brunswick",11,2004,0.312688805726415
"Newfoundland and Labrador",11,2004,0.283847988038152
"Northwest Territories",11,2004,0.266488840989161
"Nova Scotia",11,2004,0.296784516455573
"Nunavut",11,2004,0.381596192571129
"Ontario",11,2004,0.299832910354853
"Prince Edward Island",11,2004,0.290222756127916
"Québec",11,2004,0.300122782151166
"Saskatchewan",11,2004,0.245019690344301
"Yukon",11,2004,0.354524068008443
"Alberta",12,2004,0.314287015081515
"British Columbia",12,2004,0.401751889119441
"Canada",12,2004,0.337979955166735
"Manitoba",12,2004,0.326528990403009
"New Brunswick",12,2004,0.390552845205488
"Newfoundland and Labrador",12,2004,0.325890326783196
"Northwest Territories",12,2004,0.266677607076205
"Nova Scotia",12,2004,0.318751679583528
"Nunavut",12,2004,0.381173886324125
"Ontario",12,2004,0.314118472946098
"Prince Edward Island",12,2004,0.309041774745487
"Québec",12,2004,0.333033638875925
"Saskatchewan",12,2004,0.269422928008256
"Yukon",12,2004,0.36375598630089
"Alberta",1,2005,0.337201478494604
"British Columbia",1,2005,0.408109966798483
"Canada",1,2005,0.346885575259402
"Manitoba",1,2005,0.328443265210486
"New Brunswick",1,2005,0.42713175551234
"Newfoundland and Labrador",1,2005,0.372008585146933
"Northwest Territories",1,2005,0.271023649973413
"Nova Scotia",1,2005,0.398270958664325
"Nunavut",1,2005,0.380509393784991
"Ontario",1,2005,0.325803681783248
"Prince Edward Island",1,2005,0.359164586020618
"Québec",1,2005,0.348213079016836
"Saskatchewan",1,2005,0.28922854220676
"Yukon",1,2005,0.375311094595216
"Alberta",2,2005,0.364032908346048
"British Columbia",2,2005,0.407700332568076
"Canada",2,2005,0.355225070657536
"Manitoba",2,2005,0.354274482541998
"New Brunswick",2,2005,0.43088926849551
"Newfoundland and Labrador",2,2005,0.380606943724586
"Northwest Territories",2,2005,0.271413664489278
"Nova Scotia",2,2005,0.386333092028675
"Nunavut",2,2005,0.379922967525143
"Ontario",2,2005,0.34848708233111
"Prince Edward Island",2,2005,0.367514760172603
"Québec",2,2005,0.353893976680631
"Saskatchewan",2,2005,0.340399940697058
"Yukon",2,2005,0.376018514550225
"Alberta",3,2005,0.348136724231716
"British Columbia",3,2005,0.402491565649494
"Canada",3,2005,0.356479561256287
"Manitoba",3,2005,0.367362671235798
"New Brunswick",3,2005,0.432475184326897
"Newfoundland and Labrador",3,2005,0.386071542386222
"Northwest Territories",3,2005,0.272853838263414
"Nova Scotia",3,2005,0.407127449867135
"Nunavut",3,2005,0.379603989843778
"Ontario",3,2005,0.357130442971001
"Prince Edward Island",3,2005,0.406320810025351
"Québec",3,2005,0.35683901753847
"Saskatchewan",3,2005,0.347286071970898
"Yukon",3,2005,0.377756126333118
"Alberta",4,2005,0.295657280039054
"British Columbia",4,2005,0.38255889641892
"Canada",4,2005,0.350975326998055
"Manitoba",4,2005,0.347745607114882
"New Brunswick",4,2005,0.332350680101958
"Newfoundland and Labrador",4,2005,0.395220368000465
"Northwest Territories",4,2005,0.301687435423738
"Nova Scotia",4,2005,0.28369166201622
"Nunavut",4,2005,0.379105391862304
"Ontario",4,2005,0.325145983196264
"Prince Edward Island",4,2005,0.288166337913783
"Québec",4,2005,0.367423999398443
"Saskatchewan",4,2005,0.295536599438324
"Yukon",4,2005,0.387678313789542
"Alberta",5,2005,0.222067862098213
"British Columbia",5,2005,0.31289378380293
"Canada",5,2005,0.314446568477095
"Manitoba",5,2005,0.291396348235103
"New Brunswick",5,2005,0.291100829388418
"Newfoundland and Labrador",5,2005,0.307593088256995
"Northwest Territories",5,2005,0.286205482196519
"Nova Scotia",5,2005,0.299560121293133
"Nunavut",5,2005,0.383952905716776
"Ontario",5,2005,0.252845533915203
"Prince Edward Island",5,2005,0.289940631740875
"Québec",5,2005,0.308782376065957
"Saskatchewan",5,2005,0.222659754533788
"Yukon",5,2005,0.337572519985888
"Alberta",6,2005,0.244075644625127
"British Columbia",6,2005,0.282897029262688
"Canada",6,2005,0.284831991330728
"Manitoba",6,2005,0.270089712102918
"New Brunswick",6,2005,0.27881192945261
"Newfoundland and Labrador",6,2005,0.233028779470386
"Northwest Territories",6,2005,0.212514535612873
"Nova Scotia",6,2005,0.281340524424576
"Nunavut",6,2005,0.38802397586632
"Ontario",6,2005,0.265237754459497
"Prince Edward Island",6,2005,0.267306971371758
"Québec",6,2005,0.226724297577217
"Saskatchewan",6,2005,0.237325657019445
"Yukon",6,2005,0.227808593936896
"Alberta",7,2005,0.233617042099879
"British Columbia",7,2005,0.28186828952605
"Canada",7,2005,0.272707646015083
"Manitoba",7,2005,0.275991329575639
"New Brunswick",7,2005,0.27437920825547
"Newfoundland and Labrador",7,2005,0.247015121945904
"Northwest Territories",7,2005,0.205906959780979
"Nova Scotia",7,2005,0.265554400389352
"Nunavut",7,2005,0.352967482041717
"Ontario",7,2005,0.253090243174027
"Prince Edward Island",7,2005,0.245976210115975
"Québec",7,2005,0.230861595988311
"Saskatchewan",7,2005,0.226287246362681
"Yukon",7,2005,0.235229312186674
"Alberta",8,2005,0.222789713621315
"British Columbia",8,2005,0.266249906612194
"Canada",8,2005,0.274705356034323
"Manitoba",8,2005,0.265438773036056
"New Brunswick",8,2005,0.261730297105907
"Newfoundland and Labrador",8,2005,0.260564725656197
"Northwest Territories",8,2005,0.234601407241401
"Nova Scotia",8,2005,0.24106632621085
"Nunavut",8,2005,0.344902757122664
"Ontario",8,2005,0.24848862252157
"Prince Edward Island",8,2005,0.204101479116712
"Québec",8,2005,0.250081896037449
"Saskatchewan",8,2005,0.224076046413655
"Yukon",8,2005,0.238815524458555
"Alberta",9,2005,0.227370932351147
"British Columbia",9,2005,0.276378302042407
"Canada",9,2005,0.288606254719396
"Manitoba",9,2005,0.275800130236069
"New Brunswick",9,2005,0.275492543933748
"Newfoundland and Labrador",9,2005,0.273423606184294
"Northwest Territories",9,2005,0.248591537931801
"Nova Scotia",9,2005,0.253043970076638
"Nunavut",9,2005,0.357703226956755
"Ontario",9,2005,0.261658445712673
"Prince Edward Island",9,2005,0.227532864961393
"Québec",9,2005,0.267425424912752
"Saskatchewan",9,2005,0.234078101199543
"Yukon",9,2005,0.275250342383292
"Alberta",10,2005,0.230158949417235
"British Columbia",10,2005,0.319009182483833
"Canada",10,2005,0.301016340535406
"Manitoba",10,2005,0.285692782675126
"New Brunswick",10,2005,0.305859004117693
"Newfoundland and Labrador",10,2005,0.281803009135698
"Northwest Territories",10,2005,0.259396820554999
"Nova Scotia",10,2005,0.301062307676879
"Nunavut",10,2005,0.363783383749691
"Ontario",10,2005,0.276424691106463
"Prince Edward Island",10,2005,0.291779452932548
"Québec",10,2005,0.278146269281396
"Saskatchewan",10,2005,0.235847803077164
"Yukon",10,2005,0.303531536248705
"Alberta",11,2005,0.228888646403772
"British Columbia",11,2005,0.367913300168214
"Canada",11,2005,0.316992291945011
"Manitoba",11,2005,0.301460552021232
"New Brunswick",11,2005,0.320621257192608
"Newfoundland and Labrador",11,2005,0.299498315892652
"Northwest Territories",11,2005,0.271978225771344
"Nova Scotia",11,2005,0.306217243255548
"Nunavut",11,2005,0.365100314522645
"Ontario",11,2005,0.317603698048454
"Prince Edward Island",11,2005,0.310955951434307
"Québec",11,2005,0.304515913147876
"Saskatchewan",11,2005,0.245908098780909
"Yukon",11,2005,0.324803815712073
"Alberta",12,2005,0.248971023205419
"British Columbia",12,2005,0.402601853347852
"Canada",12,2005,0.334025555129948
"Manitoba",12,2005,0.310644632560609
"New Brunswick",12,2005,0.296904164730919
"Newfoundland and Labrador",12,2005,0.368215820727177
"Northwest Territories",12,2005,0.276543363752282
"Nova Scotia",12,2005,0.34321602793373
"Nunavut",12,2005,0.36445511743514
"Ontario",12,2005,0.350559503387774
"Prince Edward Island",12,2005,0.330952822995204
"Québec",12,2005,0.347351167002469
"Saskatchewan",12,2005,0.258649979868195
"Yukon",12,2005,0.347047296111409
"Alberta",1,2006,0.270417461403442
"British Columbia",1,2006,0.412249639576932
"Canada",1,2006,0.342877323357454
"Manitoba",1,2006,0.324115493058511
"New Brunswick",1,2006,0.417905673445543
"Newfoundland and Labrador",1,2006,0.383801254543182
"Northwest Territories",1,2006,0.276264238663171
"Nova Scotia",1,2006,0.342299865120774
"Nunavut",1,2006,0.364149220858956
"Ontario",1,2006,0.372657700188089
"Prince Edward Island",1,2006,0.362511600168355
"Québec",1,2006,0.361204394389827
"Saskatchewan",1,2006,0.286678714418745
"Yukon",1,2006,0.349432486989381
"Alberta",2,2006,0.292812659312435
"British Columbia",2,2006,0.416011146884967
"Canada",2,2006,0.348712926730834
"Manitoba",2,2006,0.329003202931373
"New Brunswick",2,2006,0.423685024656024
"Newfoundland and Labrador",2,2006,0.400925500551341
"Northwest Territories",2,2006,0.276356791607429
"Nova Scotia",2,2006,0.358664701140467
"Nunavut",2,2006,0.363801897449938
"Ontario",2,2006,0.391315884580004
"Prince Edward Island",2,2006,0.389317302785512
"Québec",2,2006,0.373441689301961
"Saskatchewan",2,2006,0.294379576484184
"Yukon",2,2006,0.349858859976345
"Alberta",3,2006,0.330370392172554
"British Columbia",3,2006,0.421565752026289
"Canada",3,2006,0.353939767490491
"Manitoba",3,2006,0.339884790044008
"New Brunswick",3,2006,0.380169681879434
"Newfoundland and Labrador",3,2006,0.407206984953553
"Northwest Territories",3,2006,0.277989212442168
"Nova Scotia",3,2006,0.290005878312754
"Nunavut",3,2006,0.363677845596483
"Ontario",3,2006,0.397531645025856
"Prince Edward Island",3,2006,0.291767046894827
"Québec",3,2006,0.377590570830314
"Saskatchewan",3,2006,0.314223323142375
"Yukon",3,2006,0.350072810424454
"Alberta",4,2006,0.297612407892698
"British Columbia",4,2006,0.4018074935157
"Canada",4,2006,0.348500574165215
"Manitoba",4,2006,0.333934321081443
"New Brunswick",4,2006,0.300496559203916
"Newfoundland and Labrador",4,2006,0.403251794310732
"Northwest Territories",4,2006,0.299320108548319
"Nova Scotia",4,2006,0.288709675627178
"Nunavut",4,2006,0.36545129123074
"Ontario",4,2006,0.346597587077056
"Prince Edward Island",4,2006,0.294058890270945
"Québec",4,2006,0.370539695079897
"Saskatchewan",4,2006,0.299437807469181
"Yukon",4,2006,0.362894583185142
"Alberta",5,2006,0.236869459361223
"British Columbia",5,2006,0.32966809646244
"Canada",5,2006,0.310744581497702
"Manitoba",5,2006,0.239775148973423
"New Brunswick",5,2006,0.289238612172335
"Newfoundland and Labrador",5,2006,0.298778737701124
"Northwest Territories",5,2006,0.27998249795085
"Nova Scotia",5,2006,0.287066620003297
"Nunavut",5,2006,0.379980510882452
"Ontario",5,2006,0.254961404686089
"Prince Edward Island",5,2006,0.274273964868354
"Québec",5,2006,0.292463221900569
"Saskatchewan",5,2006,0.219072399857046
"Yukon",5,2006,0.363151634172091
"Alberta",6,2006,0.230438275854426
"British Columbia",6,2006,0.275668575098374
"Canada",6,2006,0.271946025379681
"Manitoba",6,2006,0.231714740665686
"New Brunswick",6,2006,0.305365288241784
"Newfoundland and Labrador",6,2006,0.23873043599727
"Northwest Territories",6,2006,0.205661404428716
"Nova Scotia",6,2006,0.309351981228801
"Nunavut",6,2006,0.356893265291225
"Ontario",6,2006,0.252408382070696
"Prince Edward Island",6,2006,0.301738243298962
"Québec",6,2006,0.237302118314169
"Saskatchewan",6,2006,0.221946037045612
"Yukon",6,2006,0.245662752975512
"Alberta",7,2006,0.203911299471166
"British Columbia",7,2006,0.253596554087403
"Canada",7,2006,0.258824521054292
"Manitoba",7,2006,0.234349538191411
"New Brunswick",7,2006,0.293665605574693
"Newfoundland and Labrador",7,2006,0.25731220801484
"Northwest Territories",7,2006,0.19697825955704
"Nova Scotia",7,2006,0.29665582587169
"Nunavut",7,2006,0.328920335027698
"Ontario",7,2006,0.258891930181768
"Prince Edward Island",7,2006,0.282689027515667
"Québec",7,2006,0.247410775639365
"Saskatchewan",7,2006,0.191004005964548
"Yukon",7,2006,0.231537303356171
"Alberta",8,2006,0.18890156034587
"British Columbia",8,2006,0.24140189381458
"Canada",8,2006,0.256080864374646
"Manitoba",8,2006,0.235085548052651
"New Brunswick",8,2006,0.274589825109908
"Newfoundland and Labrador",8,2006,0.268466653218812
"Northwest Territories",8,2006,0.189761879553427
"Nova Scotia",8,2006,0.277321769305512
"Nunavut",8,2006,0.32529350020325
"Ontario",8,2006,0.250382793118351
"Prince Edward Island",8,2006,0.25582147323132
"Québec",8,2006,0.256715332080197
"Saskatchewan",8,2006,0.187030115863367
"Yukon",8,2006,0.246578559638957
"Alberta",9,2006,0.191182403005119
"British Columbia",9,2006,0.246613474943117
"Canada",9,2006,0.264387013336115
"Manitoba",9,2006,0.222843713851815
"New Brunswick",9,2006,0.267640680722724
"Newfoundland and Labrador",9,2006,0.252727383428807
"Northwest Territories",9,2006,0.206443124117044
"Nova Scotia",9,2006,0.258317700603204
"Nunavut",9,2006,0.341432820268906
"Ontario",9,2006,0.245538703727837
"Prince Edward Island",9,2006,0.229515049929325
"Québec",9,2006,0.257029125731228
"Saskatchewan",9,2006,0.202549349834695
"Yukon",9,2006,0.266374848026687
"Alberta",10,2006,0.212059713556125
"British Columbia",10,2006,0.275967285861713
"Canada",10,2006,0.282623336334089
"Manitoba",10,2006,0.264194417396844
"New Brunswick",10,2006,0.297389691439827
"Newfoundland and Labrador",10,2006,0.283357153239995
"Northwest Territories",10,2006,0.21814905714363
"Nova Scotia",10,2006,0.287923109862869
"Nunavut",10,2006,0.33901757042397
"Ontario",10,2006,0.281898149504524
"Prince Edward Island",10,2006,0.280113292529747
"Québec",10,2006,0.288388765312681
"Saskatchewan",10,2006,0.214270762091517
"Yukon",10,2006,0.315755345875185
"Alberta",11,2006,0.239942306750543
"British Columbia",11,2006,0.339030922727584
"Canada",11,2006,0.30279695798258
"Manitoba",11,2006,0.293392709128834
"New Brunswick",11,2006,0.302080314899048
"Newfoundland and Labrador",11,2006,0.328435757749831
"Northwest Territories",11,2006,0.21856522762111
"Nova Scotia",11,2006,0.298306823011
"Nunavut",11,2006,0.341774005543849
"Ontario",11,2006,0.335432051117755
"Prince Edward Island",11,2006,0.304026828973424
"Québec",11,2006,0.320795945403568
"Saskatchewan",11,2006,0.22600081231021
"Yukon",11,2006,0.327157741959217
"Alberta",12,2006,0.277826565279124
"British Columbia",12,2006,0.372350791240888
"Canada",12,2006,0.317474532903062
"Manitoba",12,2006,0.302752908710428
"New Brunswick",12,2006,0.348625581126833
"Newfoundland and Labrador",12,2006,0.360235127821102
"Northwest Territories",12,2006,0.218994455024072
"Nova Scotia",12,2006,0.314411050687493
"Nunavut",12,2006,0.340921281933595
"Ontario",12,2006,0.370061343172147
"Prince Edward Island",12,2006,0.306827702323492
"Québec",12,2006,0.357315646329323
"Saskatchewan",12,2006,0.244453892369639
"Yukon",12,2006,0.324844764672007
"Alberta",1,2007,0.31355526642145
"British Columbia",1,2007,0.381641423086908
"Canada",1,2007,0.327905034522596
"Manitoba",1,2007,0.330123966009234
"New Brunswick",1,2007,0.417626732054315
"Newfoundland and Labrador",1,2007,0.370084583719709
"Northwest Territories",1,2007,0.219555804904179
"Nova Scotia",1,2007,0.371148055960849
"Nunavut",1,2007,0.340538032011378
"Ontario",1,2007,0.395875086740173
"Prince Edward Island",1,2007,0.380853031774604
"Québec",1,2007,0.368738771017621
"Saskatchewan",1,2007,0.278335310637778
"Yukon",1,2007,0.324739884013601
"Alberta",2,2007,0.336577153918409
"British Columbia",2,2007,0.386904332327767
"Canada",2,2007,0.329712429614345
"Manitoba",2,2007,0.329802787241825
"New Brunswick",2,2007,0.423543385743497
"Newfoundland and Labrador",2,2007,0.375377614283757
"Northwest Territories",2,2007,0.219340177026184
"Nova Scotia",2,2007,0.410190149919021
"Nunavut",2,2007,0.340059078364571
"Ontario",2,2007,0.394928883187777
"Prince Edward Island",2,2007,0.392895428629137
"Québec",2,2007,0.366729570967456
"Saskatchewan",2,2007,0.28248849772697
"Yukon",2,2007,0.324589924037624
"Alberta",3,2007,0.362554680811226
"British Columbia",3,2007,0.397015585401202
"Canada",3,2007,0.337615906025842
"Manitoba",3,2007,0.351218206389783
"New Brunswick",3,2007,0.4253792666462
"Newfoundland and Labrador",3,2007,0.392526416907164
"Northwest Territories",3,2007,0.221643263279003
"Nova Scotia",3,2007,0.358427569949589
"Nunavut",3,2007,0.339541517259617
"Ontario",3,2007,0.411930527658077
"Prince Edward Island",3,2007,0.369267042558244
"Québec",3,2007,0.37356380860931
"Saskatchewan",3,2007,0.313759197421559
"Yukon",3,2007,0.324230138391198
"Alberta",4,2007,0.350827189571383
"British Columbia",4,2007,0.412189180346389
"Canada",4,2007,0.344792649010727
"Manitoba",4,2007,0.35645280221147
"New Brunswick",4,2007,0.372948826363235
"Newfoundland and Labrador",4,2007,0.409496268266092
"Northwest Territories",4,2007,0.269038658667573
"Nova Scotia",4,2007,0.295103278741229
"Nunavut",4,2007,0.339329178048867
"Ontario",4,2007,0.36283382901975
"Prince Edward Island",4,2007,0.292329758173243
"Québec",4,2007,0.37944272361651
"Saskatchewan",4,2007,0.303034130339825
"Yukon",4,2007,0.372332123537126
"Alberta",5,2007,0.262293348584312
"British Columbia",5,2007,0.355690653374041
"Canada",5,2007,0.301351722508882
"Manitoba",5,2007,0.261236097587601
"New Brunswick",5,2007,0.267415699103322
"Newfoundland and Labrador",5,2007,0.358168770062998
"Northwest Territories",5,2007,0.25813846787255
"Nova Scotia",5,2007,0.269268508114586
"Nunavut",5,2007,0.34038654659467
"Ontario",5,2007,0.24412403198903
"Prince Edward Island",5,2007,0.271082109215506
"Québec",5,2007,0.300515475202512
"Saskatchewan",5,2007,0.226458673672689
"Yukon",5,2007,0.340939241609211
"Alberta",6,2007,0.225071419271775
"British Columbia",6,2007,0.298600723999048
"Canada",6,2007,0.26344493345392
"Manitoba",6,2007,0.251028571058998
"New Brunswick",6,2007,0.273056664446693
"Newfoundland and Labrador",6,2007,0.254551751201533
"Northwest Territories",6,2007,0.179163053511862
"Nova Scotia",6,2007,0.279936459436399
"Nunavut",6,2007,0.332764542133861
"Ontario",6,2007,0.264381301291003
"Prince Edward Island",6,2007,0.27166765938992
"Québec",6,2007,0.250474368837794
"Saskatchewan",6,2007,0.215842359680089
"Yukon",6,2007,0.20483512416472
"Alberta",7,2007,0.202565623551156
"British Columbia",7,2007,0.281122825530266
"Canada",7,2007,0.255277042416284
"Manitoba",7,2007,0.227329098666259
"New Brunswick",7,2007,0.281754287540868
"Newfoundland and Labrador",7,2007,0.250646004605784
"Northwest Territories",7,2007,0.19665565722572
"Nova Scotia",7,2007,0.283598019847037
"Nunavut",7,2007,0.31156504236451
"Ontario",7,2007,0.26018150231279
"Prince Edward Island",7,2007,0.266359690557253
"Québec",7,2007,0.247656026410018
"Saskatchewan",7,2007,0.189922946308103
"Yukon",7,2007,0.234036617873151
"Alberta",8,2007,0.204168811614569
"British Columbia",8,2007,0.261487743014956
"Canada",8,2007,0.267464293714676
"Manitoba",8,2007,0.240118386884178
"New Brunswick",8,2007,0.267373923674594
"Newfoundland and Labrador",8,2007,0.259800927871531
"Northwest Territories",8,2007,0.216200117819179
"Nova Scotia",8,2007,0.279494063465206
"Nunavut",8,2007,0.342776797320569
"Ontario",8,2007,0.250510483737591
"Prince Edward Island",8,2007,0.253725127346587
"Québec",8,2007,0.252694209970618
"Saskatchewan",8,2007,0.191337118572117
"Yukon",8,2007,0.243128543741593
"Alberta",9,2007,0.219596624577605
"British Columbia",9,2007,0.279867648319319
"Canada",9,2007,0.280630003479286
"Manitoba",9,2007,0.259032736616152
"New Brunswick",9,2007,0.263484879122761
"Newfoundland and Labrador",9,2007,0.283279837776018
"Northwest Territories",9,2007,0.226182212515709
"Nova Scotia",9,2007,0.275766196095151
"Nunavut",9,2007,0.341901735754478
"Ontario",9,2007,0.27325325806929
"Prince Edward Island",9,2007,0.259099638875858
"Québec",9,2007,0.279878539445991
"Saskatchewan",9,2007,0.214051915759801
"Yukon",9,2007,0.26777671048806
"Alberta",10,2007,0.220394118584778
"British Columbia",10,2007,0.331654856850957
"Canada",10,2007,0.295504342762105
"Manitoba",10,2007,0.277925949456823
"New Brunswick",10,2007,0.269542751644574
"Newfoundland and Labrador",10,2007,0.28261179704131
"Northwest Territories",10,2007,0.250677783783951
"Nova Scotia",10,2007,0.271092596030645
"Nunavut",10,2007,0.349265184745135
"Ontario",10,2007,0.28749694754158
"Prince Edward Island",10,2007,0.254822648949945
"Québec",10,2007,0.278945109117262
"Saskatchewan",10,2007,0.218020032394033
"Yukon",10,2007,0.311414707125315
"Alberta",11,2007,0.228138006972825
"British Columbia",11,2007,0.384434372463471
"Canada",11,2007,0.311130379350584
"Manitoba",11,2007,0.284009337809177
"New Brunswick",11,2007,0.323534181038328
"Newfoundland and Labrador",11,2007,0.34917110286402
"Northwest Territories",11,2007,0.255999668809542
"Nova Scotia",11,2007,0.299556879211162
"Nunavut",11,2007,0.351693235459295
"Ontario",11,2007,0.30132666843827
"Prince Edward Island",11,2007,0.298018945713955
"Québec",11,2007,0.317796164180366
"Saskatchewan",11,2007,0.220131709570315
"Yukon",11,2007,0.319013524082838
"Alberta",12,2007,0.232701344659695
"British Columbia",12,2007,0.404745678586885
"Canada",12,2007,0.318250880942768
"Manitoba",12,2007,0.280561731191162
"New Brunswick",12,2007,0.396904106807288
"Newfoundland and Labrador",12,2007,0.372036047330788
"Northwest Territories",12,2007,0.254636273317131
"Nova Scotia",12,2007,0.377546850229531
"Nunavut",12,2007,0.350286139437871
"Ontario",12,2007,0.326548014250438
"Prince Edward Island",12,2007,0.376699828252842
"Québec",12,2007,0.339212662289752
"Saskatchewan",12,2007,0.219685552375935
"Yukon",12,2007,0.318941710023841
"Alberta",1,2008,0.246323249444287
"British Columbia",1,2008,0.407402694267419
"Canada",1,2008,0.32740807633703
"Manitoba",1,2008,0.2858334407337
"New Brunswick",1,2008,0.435420854284501
"Newfoundland and Labrador",1,2008,0.384813736871008
